date,price,biomass,feed,removed,sea_temp,wind
2015-05-26,37.93899179582446,605831445.4711514,107178240.37407553,104691134.91449888,8.536788202084244,8.670903954802261
2015-05-27,37.98025445552598,605503218.239714,107934302.8957575,104763013.12066422,8.59245186233443,10.375
2015-05-28,38.05091281589914,605227997.7416854,108722181.83666864,104801367.01885304,8.653040375679211,10.233333333333333
2015-05-29,38.15809171373853,605007886.2028828,109543269.25717871,104804178.95247315,8.718156559215185,11.970833333333333
2015-05-30,38.30891598583876,604844985.8491229,110398957.21765748,104769431.26493245,8.787403230038942,11.591666666666667
2015-05-31,38.510510468994376,604741398.9062229,111290637.77847464,104695106.29963878,8.86038320524707,11.629166666666668
2015-06-01,38.77,604699227.6,112219703.0,104579186.4,8.936699301936168,17.208333333333332
2015-06-02,39.09073106478262,604720114.8238482,113187087.27762885,104420439.86317793,9.015825181663372,18.466666666666665
2015-06-03,39.46093674579885,604803866.1414695,114191894.34685895,104220778.80135018,9.09671788382803,13.591666666666667
2015-06-04,39.865071774637705,604949827.7841432,115232770.27821355,103982901.28044827,9.178205292290041,12.491666666666667
2015-06-05,40.28759088288823,605157345.9831485,116308361.14221598,103709505.3664038,9.259115290909296,10.575
2015-06-06,40.71294880213944,605425766.969764,117417313.00938952,103403289.12514833,9.338275763545692,13.641666666666666
2015-06-07,41.12560026398035,605754436.9752694,118558271.95025751,103066950.62261343,9.414514594059128,13.35
2015-06-08,41.51,606142702.2309436,119729884.0353432,102703187.92473063,9.486659666309498,9.558333333333334
2015-06-09,41.85231135029289,606589908.9680654,120930795.33516994,102314699.09743151,9.554020154545354,12.144047619047619
2015-06-10,42.14553208897544,607095403.4179146,122159651.920261,101904182.20664763,9.617830394569859,12.438095238095238
2015-06-11,42.38436859866957,607658531.8117698,123415099.86113971,101474335.31831054,9.679806012574838,11.857142857142856
2015-06-12,42.56352726199719,608278640.38091,124695785.22832933,101027856.49835181,9.741662634752114,11.03452380952381
2015-06-13,42.67771446158018,608955075.356615,126000354.0923532,100567443.812703,9.805115887293502,11.561904761904762
2015-06-14,42.72163658004049,609687182.9701632,127327452.52373457,100095795.32729568,9.871881396390826,11.839285714285715
2015-06-15,42.69,610474309.4528339,128675726.5929968,99615609.10806139,9.943674788235908,11.575000000000001
2015-06-16,42.58051916086798,611315801.0359064,130043822.37066317,99129583.22093171,10.021997673871693,10.008333333333333
2015-06-17,42.402940729203166,612211003.9506599,131430385.92725697,98640415.73183818,10.107495603745617,10.275
2015-06-18,42.17001942835163,613159264.4283732,132834063.33330153,98150804.7067124,10.200600113156247,7.716666666666666
2015-06-19,41.89450998165946,614159928.7003257,134253500.65932012,97663448.21148588,10.301742737402138,7.875
2015-06-20,41.58916711247275,615212342.9977962,135687343.975836,97181044.31209019,10.41135501178186,8.766666666666666
2015-06-21,41.266745544137564,616315853.5520642,137134239.3533726,96706291.07445695,10.52986847159397,9.416666666666666
2015-06-22,40.94,617469806.5944085,138592832.8624531,96241886.56451765,10.657714652137033,10.716666666666667
2015-06-23,40.62214261848007,618673548.3561081,140061770.5736009,95790528.84820387,10.7946403804306,11.125
2015-06-24,40.328215198293506,619926425.0684427,141539698.5573392,95354915.99144718,10.937653650378188,8.0
2015-06-25,40.073716953230004,621227782.962691,143025262.88419136,94937746.06017916,11.083077747604301,10.091666666666667
2015-06-26,39.874147097079224,622576968.2701321,144517109.62468067,94541717.12033133,11.227235957733448,8.575000000000001
2015-06-27,39.745004843630845,623973327.2220452,146013884.84933043,94169527.23783527,11.36645156639013,7.283333333333332
2015-06-28,39.70178940667454,625416206.0497094,147514234.62866396,93823874.47862257,11.497047859198856,8.608333333333333
2015-06-29,39.76,626904950.9844038,149016805.0332045,93507456.90862474,11.615348121784132,10.408333333333333
2015-06-30,39.929161094074715,628438908.2574077,150520242.13347542,93222972.59377335,11.718480271889097,8.299999999999999
2015-07-01,40.1948981860776,630017424.1,152023192.0,92973119.6,11.806790755731438,9.049999999999999
2015-07-02,40.53686202986537,631639378.142114,153524164.58236906,92760010.50291796,11.88143065164747,9.241666666666667
2015-07-03,40.93470337929476,633301783.6082994,155021125.34644356,92583415.91686775,11.943551037973513,10.450000000000001
2015-07-04,41.36807298822251,635001187.1217601,156511903.63715202,92442520.96587145,11.994302993045888,9.391666666666667
2015-07-05,41.816621610505344,636734135.3057,157994328.79942283,92336510.77395132,12.034837595200914,9.299999999999999
2015-07-06,42.26,638497174.7833226,159466230.17818454,92264570.46512957,12.066305922774907,11.966666666666667
2015-07-07,42.68165032300531,640286852.177832,160925437.11836562,92225885.16342837,12.089895623226825,13.383333333333333
2015-07-08,43.08018039558851,642099714.1124321,162369778.9648946,92219639.9928699,12.106940620506172,13.041666666666666
2015-07-09,43.457989446258956,643932307.2103268,163797085.06269988,92245020.0774764,12.118811407685088,12.699999999999998
2015-07-10,43.817476703525976,645781178.0947196,165205184.75671,92301210.54127002,12.126878477835714,10.066666666666666
2015-07-11,44.16104139589894,647642873.3888146,166591907.39185336,92387396.50827296,12.132512324030186,8.391666666666667
2015-07-12,44.49108275188716,649513939.7158155,167955082.31305856,92502763.10250747,12.137083439340648,8.241666666666667
2015-07-13,44.81,651390923.6989264,169292538.865254,92646495.44799568,12.14196231683924,8.491666666666667
2015-07-14,45.1181443194434,653270371.9613508,170602106.3933682,92817778.66875981,12.148511029053221,6.3500000000000005
2015-07-15,45.40767469220975,655148831.1262927,171881614.24232963,93015797.88882208,12.158057966330333,7.175
2015-07-16,45.668702050988024,657022847.8169558,173128891.75706676,93239738.23220465,12.171923098473428,9.5
2015-07-17,45.8913373284672,658888968.6565442,174341768.28250813,93488784.82292973,12.191426395285367,8.5
2015-07-18,46.065691457336264,660743740.2682616,175518073.16358215,93762122.78501952,12.217887826569013,12.424999999999999
2015-07-19,46.1818753702842,662583709.2753118,176655635.74521732,94058937.24249618,12.252627362127217,10.85
2015-07-20,46.23,664405422.3008988,177752285.37234214,94378413.31938195,12.296964971762844,7.683333333333333
2015-07-21,46.20542254499366,666205425.9682262,178805851.3898851,94719736.13969904,12.351478155572504,10.85
2015-07-22,46.12448526705935,667980266.900498,179814163.14277467,95082090.82746959,12.413774534827839,11.327777777777778
2015-07-23,46.00877669381227,669726491.7209179,180775049.97593933,95464662.50671585,12.480719261094247,10.588888888888889
2015-07-24,45.8798853528676,671440647.05269,181686341.23430756,95866636.30145995,12.549177485937125,9.791666666666666
2015-07-25,45.759399771840535,673119279.5190178,182545866.26280785,96287197.33572415,12.61601436092187,8.816666666666666
2015-07-26,45.66890847834628,674758935.7431054,183351454.40636867,96725530.73353061,12.678095037613875,10.799999999999999
2015-07-27,45.63,676356162.3481566,184100935.00991854,97180821.61890154,12.732284667578543,11.933333333333332
2015-07-28,45.65862031107757,677907505.9573752,184792137.41838586,97652255.11585912,12.7765793864779,11.525
2015-07-29,45.74814517249743,679409513.193965,185422890.9766992,98139016.34842557,12.813499266360509,10.225
2015-07-30,45.88630779183869,680858730.6811298,185991025.02978703,98640290.44062307,12.846695363371563,11.666666666666666
2015-07-31,46.06084137668047,682251705.0420735,186494368.92257783,99155262.5164738,12.87981873365625,10.783333333333333
2015-08-01,46.259479134601875,683584982.9,186930752.0,99683117.7,12.916520433359771,10.783333333333333
2015-08-02,46.46995427318201,684856071.3990691,187298887.5135342,100222992.93268678,12.960451518627313,10.725
2015-08-03,46.68,686066319.7672647,187601024.34086928,100773832.42587106,13.015263045604073,8.683333333333334
2015-08-04,46.875956269005115,687218037.7535268,187840295.2662461,101334532.20835268,13.083670423920024,10.041666666666666
2015-08-05,47.03859001962733,688313535.1067952,188019833.07390574,101903988.30893153,13.164646477144261,10.816666666666668
2015-08-06,47.14727493766679,689355121.57601,188142770.54808903,102481096.75640745,13.256228382330663,9.291666666666666
2015-08-07,47.181384708923645,690345106.9101111,188212240.47303694,103064753.57958034,13.35645331653311,9.408333333333333
2015-08-08,47.12029301919803,691285800.8580384,188231375.63299045,103653854.80725001,13.463358456805476,10.883333333333333
2015-08-09,46.9433735542901,692179513.1687318,188203308.81219047,104247296.46821634,13.574980980201639,11.108333333333334
2015-08-10,46.63,693028553.5911313,188131172.794878,104843974.59127921,13.689358063775476,9.799999999999999
2015-08-11,46.167875312610434,693835231.874177,188018100.3652939,105442785.20523846,13.804641491667407,13.458333333333334
2015-08-12,45.578019530334366,694601857.7668086,187867224.30767915,106042624.33889395,13.919441476364025,11.958333333333334
2015-08-13,44.88978196186732,695330741.0179659,187681677.4062747,106642388.02104554,14.032482837438456,9.325000000000001
2015-08-14,44.132511915904836,696024191.3765893,187464592.44532147,107240972.2804931,14.142490394463836,8.825000000000001
2015-08-15,43.335558701142446,696684518.5916185,187219102.20906046,107837273.14603648,14.248188967013297,10.433333333333334
2015-08-16,42.528271626275654,697314032.4119934,186948339.48173252,108430186.64647554,14.34830337465997,9.441666666666666
2015-08-17,41.74,697915042.5866538,186655437.04757866,109018608.81061016,14.441558436976987,9.441666666666666
2015-08-18,40.99962702865811,698489858.8645399,186343527.6908398,109601435.66724019,14.526559705088072,8.625
2015-08-19,40.334171509181,699040790.9945916,186015744.19575688,110177563.24516547,14.601435656319337,8.908333333333333
2015-08-20,39.77018613614673,699570148.7257487,185675219.3465709,110745887.57318588,14.66419549954748,8.641666666666666
2015-08-21,39.33422360413339,700080241.8069513,185325085.92752272,111305304.68010128,14.712848443649206,9.241666666666667
2015-08-22,39.0528366077191,700573379.9871392,184968476.72285336,111854710.59471153,14.745403697501212,9.1
2015-08-23,38.95257784148195,701051873.0152524,184608524.5168037,112393001.34581648,14.759870469980203,7.941666666666667
2015-08-24,39.06,701518030.6402309,184248362.09361473,112919072.96221602,14.754257969962879,9.75
2015-08-25,39.38758158733437,701974162.6110145,183891122.23752734,113431821.47270998,14.727622964167406,10.041666666666666
2015-08-26,39.891504345478126,702422578.6765434,183539937.73278254,113930142.90609823,14.683212450677804,12.816666666666668
2015-08-27,40.51387582590732,702865588.5857571,183197941.36362118,114412933.29118063,14.625320985419558,11.525
2015-08-28,41.19680358009805,703305502.0875959,182868265.9142843,114879088.65675706,14.558243124318153,13.816666666666668
2015-08-29,41.882395159526354,703744628.9309996,182554044.16901278,115327505.03162733,14.48627342329907,13.841666666666667
2015-08-30,42.51275811566831,704185278.8649085,182258408.9120476,115757078.44459133,14.413706438287797,10.875
2015-08-31,43.03,704629761.6382618,181984492.9276297,116166704.92444894,14.344836725209813,8.316666666666666
2015-09-01,43.389521840663306,705080387.0,181735429.0,116555280.5,14.283050943363907,11.291666666666666
2015-09-02,43.59989857246339,705538949.5812335,181513462.60286567,116921950.55256617,14.228104165542055,11.916666666666666
2015-09-03,43.68299860687124,706005183.5417553,181317289.9677986,117266857.87355635,14.178843567909542,9.216666666666667
2015-09-04,43.66069035535783,706478307.9235294,181144720.0158369,117590394.60690121,14.134116326631641,9.655
2015-09-05,43.55484222939417,706957541.768519,180993561.66801876,117892952.89653143,14.092769617873637,13.935
2015-09-06,43.38732264045123,707442104.1186881,180861623.8453822,118174924.88637769,14.053650617800807,12.44
2015-09-07,43.18,707931214.0160004,180746715.46896544,118436702.72037068,14.015606502578436,10.961666666666666
2015-09-08,42.95208615205323,708424090.5024195,180646645.45980653,118678678.54244113,13.977638108844138,9.233333333333333
2015-09-09,42.71216667079079,708919952.6199087,180559222.73894364,118901244.49651963,13.939360915124904,7.375
2015-09-10,42.46617056293428,709418019.4104325,180482256.22741482,119104792.72653693,13.90054406042006,4.666666666666667
2015-09-11,42.220026835205324,709917509.9159539,180413554.84625828,119289715.37642369,13.860956683728935,7.125
2015-09-12,41.97966449432555,710417643.1784369,180350927.51651204,119456404.5901106,13.820367924050856,10.575000000000001
2015-09-13,41.75101254701656,710917638.2398452,180292183.15921432,119605252.51152837,13.778546920385152,11.399999999999999
2015-09-14,41.54,711416714.1421422,180235130.69540316,119736651.28460762,13.735262811731147,11.841666666666667
2015-09-15,41.35061751613833,711914089.9272918,180177579.04611674,119850993.05327909,13.69033469416111,12.966666666666667
2015-09-16,41.17910238285741,712408984.6372577,180117337.13239312,119948669.96147345,13.643781492039068,12.5
2015-09-17,41.019753543724,712900617.3140035,180052213.87527046,120030074.1531214,13.595672086801972,10.641666666666667
2015-09-18,40.86686994230483,713388206.9994928,179980018.1957869,120095597.77215357,13.54607535988679,12.9
2015-09-19,40.71475052216661,713870972.7356896,179898559.0149805,120145632.96250066,13.495060192730481,13.174999999999999
2015-09-20,40.557694226876094,714348133.5645572,179805645.2538894,120180571.8680934,13.442695466770003,11.058333333333332
2015-09-21,40.39,714818908.5280597,179699085.83355173,120200806.63286243,13.38905006344232,6.083333333333333
2015-09-22,40.2107207513235,715282516.6681603,179576689.6750056,120206729.4007385,13.3341110219501,8.241666666666667
2015-09-23,40.037925255505506,715738177.026823,179436265.69928917,120198732.31565218,13.277538012558852,8.458333333333334
2015-09-24,39.89443625342335,716185108.6460116,179275622.8274405,120177207.52153423,13.218908863299784,12.466666666666667
2015-09-25,39.80307648595438,716622530.5676894,179092569.98049775,120142547.16231531,13.157801402204113,13.241666666666667
2015-09-26,39.78666869397593,717049661.8338203,178884916.079499,120095143.38192613,13.093793457303057,13.141666666666667
2015-09-27,39.86803561836536,717465721.4863682,178650470.04548243,120035388.32429737,13.026462856627827,9.333333333333334
2015-09-28,40.07,717869928.5672963,178387040.79948613,119963674.13335969,12.955387428209637,7.875
2015-09-29,40.404633589354845,718261502.1185684,178092437.2625482,119880392.95304377,12.88024849096861,17.241666666666664
2015-09-30,40.841004175295495,718639661.1821485,177764468.35570678,119785936.9272803,12.80114132738049,14.091666666666667
2015-10-01,41.337428556285225,719003624.8000001,177400943.0,119680698.2,12.718264710809937,15.975
2015-10-02,41.85222353078728,719352791.9444442,177000247.11171553,119565059.80950472,12.631817414621597,19.191666666666666
2015-10-03,42.343705897264925,719687281.3092307,176563074.58813938,119439368.37158108,12.541998212180133,12.225
2015-10-04,42.770192454181405,720007391.5184674,176090696.32180712,119303961.396387,12.449005876850189,12.483333333333334
2015-10-05,43.09,720313421.1962615,175584383.2052544,119159176.39408027,12.353039181996426,9.700000000000001
2015-10-06,43.27191107201515,720605668.9667206,175045406.13101673,119005350.87481874,12.254605704000584,13.975
2015-10-07,43.32657116284603,720884433.4539521,174475035.99162972,118842822.34876029,12.155448231312766,14.208333333333334
2015-10-08,43.275091503943045,721150013.2820631,173874543.67962894,118671928.32606277,12.057618355400157,10.674999999999999
2015-10-09,43.13858332675657,721402707.0751617,173245200.08755,118493006.31688398,11.963167667729953,9.924999999999999
2015-10-10,42.93815786273698,721642813.4573547,172588276.1079285,118306393.83138181,11.87414775976934,8.391666666666666
2015-10-11,42.694926343334664,721870631.0527499,171905042.63329998,118112428.37971409,11.792610222985509,7.341666666666666
2015-10-12,42.43,722086458.4854546,171196770.55620003,117911447.47203869,11.720606648845648,7.458333333333333
2015-10-13,42.16250346369246,722290594.3795762,170464730.76916423,117703788.61851344,11.659555216639209,10.491666666666667
2015-10-14,41.90361496340784,722483337.3592224,169710194.16472816,117489789.32929617,11.608340456944697,9.433333333333334
2015-10-15,41.66252612765104,722664986.0485002,168934431.63542745,117269787.11454475,11.565213488162877,12.733333333333334
2015-10-16,41.44842858492697,722835839.0715175,168138714.07379764,117044119.48441704,11.528425428694506,11.0
2015-10-17,41.27051396374051,722996195.0523814,167324312.3723743,116813123.94907087,11.496227396940355,10.200000000000001
2015-10-18,41.137973892596555,723146352.6151994,166492497.42369306,116577138.01866409,11.466870511301186,7.125
2015-10-19,41.06,723286610.3840789,165644540.12028944,116336499.20335455,11.438605890177765,7.016666666666667
2015-10-20,41.04300218691766,723417266.9831275,164781711.35469908,116091545.01330008,11.409900763826553,11.700000000000001
2015-10-21,41.082263444164006,723538621.0364525,163905282.01945758,115842612.95865858,11.380086809926803,17.900000000000002
2015-10-22,41.17028503501545,723650971.1681615,163016523.00710043,115590040.54958783,11.348711818013475,18.616666666666667
2015-10-23,41.29956822274838,723754616.0023617,162116705.21016333,115334165.29624572,11.315323577621522,16.425
2015-10-24,41.46261427063917,723849854.1631607,161207099.52118176,115075324.70879008,11.2794698782859,15.225
2015-10-25,41.65192444196425,723936984.274666,160288976.83269137,114813856.2973788,11.24069850954156,14.804166666666667
2015-10-26,41.86,724016304.9609847,159363608.03722772,114550097.57216966,11.198557260923456,14.491666666666667
2015-10-27,42.078665631202504,724088114.8462245,158432264.02732638,114284386.04332054,11.152833380602937,13.083333333333334
2015-10-28,42.29703971474662,724152712.554493,157496215.69552296,114017059.2209893,11.10427195129691,6.991666666666667
2015-10-29,42.50356405298687,724210396.7098973,156556733.93435305,113748454.6153338,11.053857514358677,9.65
2015-10-30,42.68668044827779,724261465.9365449,155615089.63635218,113478909.73651184,11.002574611141533,10.933333333333332
2015-10-31,42.83483070297393,724306218.8585433,154672553.69405594,113208762.0946813,10.951407782998775,14.575000000000001
2015-11-01,42.93645661942982,724344954.1,153730397.0,112938349.2,10.901341571283705,17.858333333333334
2015-11-02,42.98,724377874.3019533,152789682.2578833,112667881.40847151,10.853360517349625,16.616666666666667
2015-11-03,42.95924490926356,724404798.1731653,151850639.41605884,112397060.45948198,10.807888339323984,14.775
2015-11-04,42.889344460697906,724425448.4393291,150913290.23404285,112125460.9382633,10.763105462430856,11.316666666666668
2015-11-05,42.790794030004996,724439547.8261379,149977656.47135174,111852657.43004736,10.716631488668469,8.083333333333334
2015-11-06,42.68408899288679,724446819.0592846,149043759.88750196,111578224.52006601,10.66608602003505,8.658333333333333
2015-11-07,42.58972472504525,724446984.8644623,148111622.2420097,111301736.79355113,10.609088658528826,13.616666666666667
2015-11-08,42.528196602182334,724439767.967364,147181265.29439142,111022768.83573456,10.543259006148023,14.966666666666669
2015-11-09,42.52,724424891.0936829,146252710.80416346,110740895.23184824,10.46621666489087,20.95
2015-11-10,42.58222645185985,724402076.969112,145325980.53084216,110455690.567124,10.376527738433836,16.308333333333334
2015-11-11,42.71835212176204,724371048.3193443,144401096.23394388,110166729.4267937,10.276544337166362,14.716666666666667
2015-11-12,42.928449331366316,724331527.870073,143478079.67298496,109873586.3960892,10.16956507315612,12.600000000000001
2015-11-13,43.21259040233248,724283238.3469911,142556952.60748178,109575836.06024243,10.058888558470791,17.625
2015-11-14,43.57084765632029,724225902.4757916,141637736.7969507,109273053.0044852,9.947813405178058,15.741666666666667
2015-11-15,44.00329341498954,724159242.9821676,140720454.00090808,108964811.81404944,9.839638225345597,13.416666666666666
2015-11-16,44.51,724082982.5918124,139805125.9788702,108650687.07416697,9.737661631041089,17.533333333333335
2015-11-17,45.08709709670809,723996844.0304186,138891774.49035352,108330253.37006968,9.644471470961562,16.433333333333334
2015-11-18,45.71494384525687,723900550.0236797,137980421.29487434,108003085.28698945,9.55981254032145,12.258333333333333
2015-11-19,46.36995674948601,723793823.2972887,137071088.15194902,107668757.41015816,9.482718870964534,11.166666666666666
2015-11-20,47.028552313235195,723676386.5769384,136163796.82109395,107326844.32480764,9.412224494734604,10.508333333333333
2015-11-21,47.66714704034413,723547962.588322,135258569.0618254,106976920.61616983,9.347363443475441,11.733333333333334
2015-11-22,48.26215743465251,723408274.0571328,134355426.6336598,106618560.86947653,9.287169749030829,11.583333333333334
2015-11-23,48.79,723257043.7090636,133454391.2961135,106251339.66995963,9.23067744324455,12.083333333333334
2015-11-24,49.23128020503954,723093994.2698075,132555484.80870284,105874831.60285103,9.177007130586246,15.491666666666667
2015-11-25,49.58335937767696,722918848.4650576,131658728.93094416,105488611.2533826,9.125625706028968,14.466666666666667
2015-11-26,49.84778781063135,722731329.0205069,130764145.42235385,105092253.20678619,9.076086637171626,19.90833333333333
2015-11-27,50.026115796621774,722531158.6618485,129871756.04244825,104685332.04829367,9.027943391613128,20.5
2015-11-28,50.11989362836731,722318060.1147758,128981582.55074371,104267422.36313692,8.980749436952383,19.158333333333335
2015-11-29,50.13067159858703,722091756.1049813,128093646.70675656,103838098.73654781,8.934058240788294,18.575
2015-11-30,50.06,721851969.3581583,127207970.27000323,103396935.7537582,8.887423270719776,17.275000000000002
2015-12-01,49.91419607730285,721598422.6,126324575.0,102943508.0,8.840461683074226,17.058333333333334
2015-12-02,49.71864488310234,721330931.2355604,125443511.30786076,102477631.27517195,8.79304538909302,16.825
2015-12-03,49.50349842198276,721049681.3873376,124564944.21108927,102000086.23784047,8.745109988746025,17.791666666666668
2015-12-04,49.29890869852844,720754951.8571907,123689067.37878686,101511894.76123892,8.696591082003115,17.908333333333335
2015-12-05,49.135027717323666,720447021.4469788,122816074.48005481,101014078.71860053,8.647424268834149,22.366666666666664
2015-12-06,49.042007482952755,720126168.9585612,121946159.18399441,100507659.98315868,8.597545149209003,21.53333333333333
2015-12-07,49.05,719792673.193797,121079515.15970695,99993660.42814668,8.546889323097538,20.641666666666666
2015-12-08,49.17992382394148,719446812.9545451,120216336.07629369,99473101.92679784,8.495587166203876,15.258333333333333
2015-12-09,49.4157637138204,719088867.0426649,119356815.60285598,98947006.35234548,8.444548157169123,17.275000000000002
2015-12-10,49.732270979571695,718719114.2600156,118501147.40849507,98416395.57802293,8.394876550368634,21.516666666666666
2015-12-11,50.10419693113035,718337833.408456,117649525.16231225,97882291.47706348,8.347676600177762,19.941666666666666
2015-12-12,50.5062928784313,717945303.2898456,116802142.53340882,97345715.92270045,8.304052560971867,14.008333333333333
2015-12-13,50.91331013140954,717541802.706043,115959193.19088608,96807690.7881672,8.265108687126302,10.125
2015-12-14,51.3,717127610.4589082,115120870.80384532,96269237.94669698,8.231949233016424,11.5
2015-12-15,51.64677918086706,716703005.3502994,114287369.04138781,95731379.27152318,8.205192092369701,11.291666666666666
2015-12-16,51.95672591759273,716268266.1820763,113458881.57261485,95195136.63587907,8.183509716322066,12.441666666666665
2015-12-17,52.23858384048844,715823671.756098,112635602.06662776,94661531.91299798,8.165088195361555,10.958333333333334
2015-12-18,52.501096579865596,715369500.8742236,111817724.19252779,94131586.97611322,8.148113619976217,16.3
2015-12-19,52.75300776603563,714906032.338312,111005441.61941622,93606323.6984581,8.130772080654094,16.933333333333334
2015-12-20,53.00306102930995,714433544.9502226,110198948.01639438,93086763.953266,8.111249667883227,15.516666666666666
2015-12-21,53.26,713952317.5118145,109398437.05256356,92573929.61377017,8.08773247215166,20.09166666666667
2015-12-22,53.52986907358152,713462628.8249466,108604102.39702505,92068842.55320394,8.05845353254571,16.308333333333334
2015-12-23,53.807915706187664,712964757.6914785,107816137.7188801,91572524.64480063,8.021833682544774,18.433333333333334
2015-12-24,54.086688119115934,712458982.9132689,107034736.68723002,91085997.76179357,7.9763407042265255,20.008333333333333
2015-12-25,54.358734533663814,711945583.292177,106260092.97117613,90610283.77741607,7.920442379668634,23.03333333333333
2015-12-26,54.61660317112879,711424837.6300621,105492400.23981969,90146404.56490146,7.852606490948771,15.941666666666668
2015-12-27,54.85284225280835,710897024.7287835,104731852.16226201,89695381.99748303,7.77130082014461,13.166666666666666
2015-12-28,55.06,710362423.3901998,103978642.40760435,89258237.94839413,7.674993149333821,12.241666666666667
2015-12-29,55.23703898544825,709821312.4161705,103232964.64494805,88835994.29086806,7.5633168188247675,16.258333333333336
2015-12-30,55.408579187685746,709273970.6085546,102495012.54339437,88429672.89813812,7.4405674018485914,18.375
2015-12-31,55.60565493669213,708720676.7692115,101764979.77204457,88040295.64343767,7.3122060298671245,18.608333333333334
2016-01-01,55.85930056244708,708161709.7,101043060.0,87668884.39999999,7.183693834342199,16.5
2016-01-02,56.200550394930275,707597233.4980505,100329493.83441909,87316308.18584037,7.0604919467356515,14.75
2016-01-03,56.66043876412136,707026953.4415766,99624709.63468903,86982824.59810191,6.948061498509311,14.633333333333333
2016-01-04,57.27,706450460.1040632,98929182.69825417,86668538.37870966,6.851863621125014,13.75
2016-01-05,58.04075049482957,705867344.058995,98243388.32255886,86373554.26958866,6.775304754132022,13.916666666666666
2016-01-06,58.906134890008154,705277195.8798571,97567801.80504745,86097977.01266398,6.713572569429316,9.458333333333334
2016-01-07,59.78007988921759,704679606.1401341,96902898.44316432,85841911.34986064,6.65980004700331,9.416666666666666
2016-01-08,60.57651219613968,704074165.4133108,96249153.53435378,85605462.02310374,6.607120166840412,11.049999999999999
2016-01-09,61.20935851445624,703460464.2728722,95607042.37606019,85388733.77431831,6.548665908927037,10.383333333333333
2016-01-10,61.59254554784908,702838093.292303,94977040.26572792,85191831.34542939,6.477570253249594,13.700000000000001
2016-01-11,61.64,702206643.0450879,94359622.50080131,85014859.47836205,6.386966179794497,13.395833333333334
2016-01-12,61.292524632901156,701565704.1047119,93755264.37872475,84857922.91504136,6.272796352598779,10.575
2016-01-13,60.598426441786025,700914867.0446597,93164441.19694254,84721126.39739232,6.142242171901969,12.299999999999999
2016-01-14,59.63288848019844,700253722.4384162,92587628.25289905,84604574.66734003,6.005294721994216,10.258333333333333
2016-01-15,58.47109380168223,699581860.8594661,92025300.84403864,84508372.46680951,5.871945087165674,10.691666666666668
2016-01-16,57.1882254597812,698898872.8812944,91477934.26780567,84432624.53772585,5.752184351706491,11.716666666666667
2016-01-17,55.859466508039176,698204349.0773855,90946003.82164446,84377435.62201406,5.656003599906821,11.683333333333332
2016-01-18,54.56,697497880.0212249,90429984.8029994,84342910.46159923,5.593393916056813,11.691666666666668
2016-01-19,53.35521511350752,696779056.2862967,89930352.50931482,84329153.79840639,5.571327918038205,10.341666666666667
2016-01-20,52.27132552360575,696047468.4460863,89447582.23803508,84336270.37436059,5.584704358099077,8.958333333333334
2016-01-21,51.32475102963878,695302707.0740781,88982149.28660454,84364364.93138692,5.625403522079094,9.241666666666667
2016-01-22,50.53191143095066,694544362.743757,88534528.95246755,84413542.21141036,5.685305695817925,12.733333333333334
2016-01-23,49.90922652688543,693772026.0286081,88105196.53306843,84483906.95635602,5.756291165155232,13.233333333333334
2016-01-24,49.4731161167872,692985287.5021158,87694627.32585159,84575563.90814896,5.830240215930685,11.775
2016-01-25,49.24,692183737.7377652,87303296.62826133,84688617.8087142,5.899033133983947,12.275
2016-01-26,49.21638167691718,691366967.3090409,86931679.73774202,84823173.3999768,5.955992627409319,16.741666666666667
2016-01-27,49.36909945212915,690534566.7894279,86580251.95173803,84979335.42386182,6.000211093319634,15.641666666666666
2016-01-28,49.6550753312756,689686126.752411,86249488.5676937,85157208.6222943,6.032223351082355,16.425
2016-01-29,50.031231319996216,688821237.771475,85939864.88305336,85356897.7371993,6.052564220064951,22.866666666666664
2016-01-30,50.4544894239307,687939490.4201044,85651856.1952614,85578507.5105019,6.061768519634888,25.633333333333336
2016-01-31,50.88177164871873,687040475.2717845,85385937.80176218,85822142.6841271,6.060371069159628,18.116666666666667
2016-02-01,51.27,686123782.9,85142585.0,86087908.0,6.048906688006639,17.766666666666666
2016-02-02,51.58756721672466,685189182.5150994,84921947.1126697,86375609.63288866,6.027954065203326,16.175
2016-02-03,51.84874897108468,684237157.8748875,84722869.56346783,86683859.48893332,5.998267368416853,15.049999999999999
2016-02-04,52.07929166858248,683268371.3740325,84543871.80134146,87010970.90711726,5.960644634974319,14.458333333333334
2016-02-05,52.30494171472047,682283485.4072032,84383473.27523756,87355257.22642379,5.915883902202828,12.458333333333334
2016-02-06,52.55144551500111,681283162.3690678,84240193.4341032,87715031.78583613,5.864783207429483,15.0
2016-02-07,52.84454947492681,680268064.6542946,84112551.72688536,88088607.9243376,5.808140587981383,13.174999999999999
2016-02-08,53.21,679238854.6575525,83999067.60253112,88474298.98091145,5.7467540811856335,16.583333333333332
2016-02-09,53.66477802761277,678196194.7735096,83898260.50998746,88870418.29454094,5.681767401267622,10.833333333333334
2016-02-10,54.19080262271585,677140747.3968346,83808649.89820145,89275279.20420939,5.615706970045893,12.049999999999999
2016-02-11,54.76122738214964,676073174.9221959,83728755.21612005,89687195.04890005,5.551444886237277,13.325000000000001
